"Code","Cancer","Age","Case","PY","Version","Sex"
12,"결합조직암",85,21,216793,"11","male"
13,"악성흑색종",85,21,216793,"11","male"
14,"비흑색종피부암(기저세포암)",85,0,216793,"11","male"
15,"비흑색종피부암(편평세포암)",85,0,216793,"11","male"
16,"유방암(여성)",85,0,216793,"11","male"
17,"유방암(남성)",85,6,216793,"11","male"
18,"난소암",85,0,216793,"11","male"
19,"난소암 외 여성생식기암",85,0,216793,"11","male"
20,"남성생식기암",85,1018,216793,"11","male"
21,"방광암",85,766,216793,"11","male"
22,"신장암, 나머지 비뇨기계암",85,198,216793,"11","male"
23,"안암",85,4,216793,"11","male"
24,"뇌암, 신경계암",85,29,216793,"11","male"
25,"갑상선암",85,16,216793,"11","male"
26,"나머지 내분비선암",85,3,216793,"11","male"
27,"나머지암, 불분명한 암",85,722,216793,"11","male"
28,"림프종, 다발성골수종",85,295,216793,"11","male"
29,"백혈병(CLL 제외)",85,118,216793,"11","male"
30,"급성림프구성백혈병",85,14,216793,"11","male"
31,"급성골수성백혈병",85,67,216793,"11","male"
32,"만성골수성백혈병",85,23,216793,"11","male"
1,"구강암, 인두암",0,0,315943,"09","female"
2,"식도암",0,0,315943,"09","female"
3,"위암",0,0,315943,"09","female"
4,"결장암",0,0,315943,"09","female"
5,"직장암",0,0,315943,"09","female"
6,"간암",0,3,315943,"09","female"
7,"담낭암",0,0,315943,"09","female"
8,"췌장암",0,0,315943,"09","female"
9,"기관지암, 폐암",0,0,315943,"09","female"
10,"비강암, 후두암, 나머지암",0,3,315943,"09","female"
11,"뼈암",0,2,315943,"09","female"
12,"결합조직암",0,5,315943,"09","female"
13,"악성흑색종",0,0,315943,"09","female"
14,"비흑색종피부암(기저세포암)",0,0,315943,"09","female"
15,"비흑색종피부암(편평세포암)",0,0,315943,"09","female"
16,"유방암(여성)",0,0,315943,"09","female"
17,"유방암(남성)",0,0,315943,"09","female"
18,"난소암",0,0,315943,"09","female"
19,"난소암 외 여성생식기암",0,1,315943,"09","female"
20,"남성생식기암",0,0,315943,"09","female"
21,"방광암",0,1,315943,"09","female"
22,"신장암, 나머지 비뇨기계암",0,1,315943,"09","female"
23,"안암",0,7,315943,"09","female"
24,"뇌암, 신경계암",0,8,315943,"09","female"
25,"갑상선암",0,0,315943,"09","female"
26,"나머지 내분비선암",0,7,315943,"09","female"
27,"나머지암, 불분명한 암",0,7,315943,"09","female"
28,"림프종, 다발성골수종",0,6,315943,"09","female"
29,"백혈병(CLL 제외)",0,14,315943,"09","female"
30,"급성림프구성백혈병",0,7,315943,"09","female"
31,"급성골수성백혈병",0,5,315943,"09","female"
32,"만성골수성백혈병",0,1,315943,"09","female"
1,"구강암, 인두암",5,0,335517,"09","female"
2,"식도암",5,0,335517,"09","female"
3,"위암",5,0,335517,"09","female"
4,"결장암",5,0,335517,"09","female"
5,"직장암",5,0,335517,"09","female"
6,"간암",5,1,335517,"09","female"
7,"담낭암",5,0,335517,"09","female"
8,"췌장암",5,0,335517,"09","female"
9,"기관지암, 폐암",5,1,335517,"09","female"
10,"비강암, 후두암, 나머지암",5,0,335517,"09","female"
11,"뼈암",5,0,335517,"09","female"
12,"결합조직암",5,0,335517,"09","female"
13,"악성흑색종",5,0,335517,"09","female"
14,"비흑색종피부암(기저세포암)",5,0,335517,"09","female"
15,"비흑색종피부암(편평세포암)",5,0,335517,"09","female"
16,"유방암(여성)",5,0,335517,"09","female"
17,"유방암(남성)",5,0,335517,"09","female"
18,"난소암",5,2,335517,"09","female"
19,"난소암 외 여성생식기암",5,0,335517,"09","female"
20,"남성생식기암",5,0,335517,"09","female"
21,"방광암",5,0,335517,"09","female"
22,"신장암, 나머지 비뇨기계암",5,0,335517,"09","female"
23,"안암",5,0,335517,"09","female"
24,"뇌암, 신경계암",5,6,335517,"09","female"
25,"갑상선암",5,0,335517,"09","female"
26,"나머지 내분비선암",5,1,335517,"09","female"
27,"나머지암, 불분명한 암",5,0,335517,"09","female"
28,"림프종, 다발성골수종",5,5,335517,"09","female"
29,"백혈병(CLL 제외)",5,10,335517,"09","female"
30,"급성림프구성백혈병",5,8,335517,"09","female"
31,"급성골수성백혈병",5,1,335517,"09","female"
32,"만성골수성백혈병",5,0,335517,"09","female"
1,"구강암, 인두암",10,0,374079,"09","female"
2,"식도암",10,0,374079,"09","female"
3,"위암",10,0,374079,"09","female"
4,"결장암",10,0,374079,"09","female"
5,"직장암",10,0,374079,"09","female"
6,"간암",10,0,374079,"09","female"
7,"담낭암",10,0,374079,"09","female"
8,"췌장암",10,0,374079,"09","female"
9,"기관지암, 폐암",10,0,374079,"09","female"
10,"비강암, 후두암, 나머지암",10,0,374079,"09","female"
11,"뼈암",10,1,374079,"09","female"
12,"결합조직암",10,1,374079,"09","female"
13,"악성흑색종",10,0,374079,"09","female"
14,"비흑색종피부암(기저세포암)",10,1,374079,"09","female"
15,"비흑색종피부암(편평세포암)",10,1,374079,"09","female"
16,"유방암(여성)",10,0,374079,"09","female"
17,"유방암(남성)",10,0,374079,"09","female"
18,"난소암",10,2,374079,"09","female"
19,"난소암 외 여성생식기암",10,0,374079,"09","female"
20,"남성생식기암",10,0,374079,"09","female"
21,"방광암",10,0,374079,"09","female"
22,"신장암, 나머지 비뇨기계암",10,0,374079,"09","female"
23,"안암",10,0,374079,"09","female"
24,"뇌암, 신경계암",10,5,374079,"09","female"
25,"갑상선암",10,2,374079,"09","female"
26,"나머지 내분비선암",10,1,374079,"09","female"
27,"나머지암, 불분명한 암",10,0,374079,"09","female"
28,"림프종, 다발성골수종",10,6,374079,"09","female"
29,"백혈병(CLL 제외)",10,7,374079,"09","female"
30,"급성림프구성백혈병",10,6,374079,"09","female"
31,"급성골수성백혈병",10,0,374079,"09","female"
32,"만성골수성백혈병",10,0,374079,"09","female"
1,"구강암, 인두암",15,1,419386,"09","female"
2,"식도암",15,0,419386,"09","female"
3,"위암",15,0,419386,"09","female"
4,"결장암",15,0,419386,"09","female"
5,"직장암",15,1,419386,"09","female"
6,"간암",15,1,419386,"09","female"
7,"담낭암",15,1,419386,"09","female"
8,"췌장암",15,0,419386,"09","female"
9,"기관지암, 폐암",15,2,419386,"09","female"
10,"비강암, 후두암, 나머지암",15,3,419386,"09","female"
11,"뼈암",15,1,419386,"09","female"
12,"결합조직암",15,1,419386,"09","female"
13,"악성흑색종",15,0,419386,"09","female"
14,"비흑색종피부암(기저세포암)",15,1,419386,"09","female"
15,"비흑색종피부암(편평세포암)",15,1,419386,"09","female"
16,"유방암(여성)",15,0,419386,"09","female"
17,"유방암(남성)",15,0,419386,"09","female"
18,"난소암",15,7,419386,"09","female"
19,"난소암 외 여성생식기암",15,0,419386,"09","female"
20,"남성생식기암",15,0,419386,"09","female"
21,"방광암",15,0,419386,"09","female"
22,"신장암, 나머지 비뇨기계암",15,1,419386,"09","female"
23,"안암",15,0,419386,"09","female"
24,"뇌암, 신경계암",15,2,419386,"09","female"
25,"갑상선암",15,5,419386,"09","female"
26,"나머지 내분비선암",15,1,419386,"09","female"
27,"나머지암, 불분명한 암",15,3,419386,"09","female"
28,"림프종, 다발성골수종",15,1,419386,"09","female"
29,"백혈병(CLL 제외)",15,5,419386,"09","female"
30,"급성림프구성백혈병",15,1,419386,"09","female"
31,"급성골수성백혈병",15,4,419386,"09","female"
32,"만성골수성백혈병",15,0,419386,"09","female"
1,"구강암, 인두암",20,1,433690,"09","female"
2,"식도암",20,0,433690,"09","female"
3,"위암",20,3,433690,"09","female"
4,"결장암",20,2,433690,"09","female"
5,"직장암",20,1,433690,"09","female"
6,"간암",20,1,433690,"09","female"
7,"담낭암",20,0,433690,"09","female"
8,"췌장암",20,0,433690,"09","female"
9,"기관지암, 폐암",20,0,433690,"09","female"
10,"비강암, 후두암, 나머지암",20,1,433690,"09","female"
11,"뼈암",20,3,433690,"09","female"
12,"결합조직암",20,4,433690,"09","female"
13,"악성흑색종",20,0,433690,"09","female"
14,"비흑색종피부암(기저세포암)",20,1,433690,"09","female"
15,"비흑색종피부암(편평세포암)",20,1,433690,"09","female"
16,"유방암(여성)",20,7,433690,"09","female"
17,"유방암(남성)",20,0,433690,"09","female"
18,"난소암",20,23,433690,"09","female"
19,"난소암 외 여성생식기암",20,4,433690,"09","female"
20,"남성생식기암",20,0,433690,"09","female"
21,"방광암",20,0,433690,"09","female"
22,"신장암, 나머지 비뇨기계암",20,2,433690,"09","female"
23,"안암",20,0,433690,"09","female"
24,"뇌암, 신경계암",20,4,433690,"09","female"
25,"갑상선암",20,20,433690,"09","female"
26,"나머지 내분비선암",20,0,433690,"09","female"
27,"나머지암, 불분명한 암",20,3,433690,"09","female"
28,"림프종, 다발성골수종",20,6,433690,"09","female"
29,"백혈병(CLL 제외)",20,10,433690,"09","female"
30,"급성림프구성백혈병",20,3,433690,"09","female"
31,"급성골수성백혈병",20,5,433690,"09","female"
32,"만성골수성백혈병",20,1,433690,"09","female"
1,"구강암, 인두암",25,6,469851,"09","female"
2,"식도암",25,0,469851,"09","female"
3,"위암",25,12,469851,"09","female"
4,"결장암",25,3,469851,"09","female"
5,"직장암",25,5,469851,"09","female"
6,"간암",25,0,469851,"09","female"
7,"담낭암",25,1,469851,"09","female"
8,"췌장암",25,1,469851,"09","female"
9,"기관지암, 폐암",25,0,469851,"09","female"
10,"비강암, 후두암, 나머지암",25,1,469851,"09","female"
11,"뼈암",25,2,469851,"09","female"
12,"결합조직암",25,3,469851,"09","female"
13,"악성흑색종",25,1,469851,"09","female"
14,"비흑색종피부암(기저세포암)",25,4,469851,"09","female"
15,"비흑색종피부암(편평세포암)",25,4,469851,"09","female"
16,"유방암(여성)",25,18,469851,"09","female"
17,"유방암(남성)",25,0,469851,"09","female"
18,"난소암",25,14,469851,"09","female"
19,"난소암 외 여성생식기암",25,46,469851,"09","female"
20,"남성생식기암",25,0,469851,"09","female"
21,"방광암",25,0,469851,"09","female"
22,"신장암, 나머지 비뇨기계암",25,3,469851,"09","female"
23,"안암",25,0,469851,"09","female"
24,"뇌암, 신경계암",25,5,469851,"09","female"
25,"갑상선암",25,31,469851,"09","female"
26,"나머지 내분비선암",25,1,469851,"09","female"
27,"나머지암, 불분명한 암",25,7,469851,"09","female"
28,"림프종, 다발성골수종",25,5,469851,"09","female"
29,"백혈병(CLL 제외)",25,6,469851,"09","female"
30,"급성림프구성백혈병",25,2,469851,"09","female"
31,"급성골수성백혈병",25,1,469851,"09","female"
32,"만성골수성백혈병",25,0,469851,"09","female"
1,"구강암, 인두암",30,7,432051,"09","female"
2,"식도암",30,1,432051,"09","female"
3,"위암",30,24,432051,"09","female"
4,"결장암",30,15,432051,"09","female"
5,"직장암",30,6,432051,"09","female"
6,"간암",30,2,432051,"09","female"
7,"담낭암",30,1,432051,"09","female"
8,"췌장암",30,1,432051,"09","female"
9,"기관지암, 폐암",30,2,432051,"09","female"
10,"비강암, 후두암, 나머지암",30,2,432051,"09","female"
11,"뼈암",30,0,432051,"09","female"
12,"결합조직암",30,5,432051,"09","female"
13,"악성흑색종",30,1,432051,"09","female"
14,"비흑색종피부암(기저세포암)",30,5,432051,"09","female"
15,"비흑색종피부암(편평세포암)",30,5,432051,"09","female"
16,"유방암(여성)",30,86,432051,"09","female"
17,"유방암(남성)",30,0,432051,"09","female"
18,"난소암",30,16,432051,"09","female"
19,"난소암 외 여성생식기암",30,115,432051,"09","female"
20,"남성생식기암",30,0,432051,"09","female"
21,"방광암",30,0,432051,"09","female"
22,"신장암, 나머지 비뇨기계암",30,2,432051,"09","female"
23,"안암",30,0,432051,"09","female"
24,"뇌암, 신경계암",30,5,432051,"09","female"
25,"갑상선암",30,35,432051,"09","female"
26,"나머지 내분비선암",30,1,432051,"09","female"
27,"나머지암, 불분명한 암",30,1,432051,"09","female"
28,"림프종, 다발성골수종",30,7,432051,"09","female"
29,"백혈병(CLL 제외)",30,11,432051,"09","female"
30,"급성림프구성백혈병",30,2,432051,"09","female"
31,"급성골수성백혈병",30,7,432051,"09","female"
32,"만성골수성백혈병",30,0,432051,"09","female"
1,"구강암, 인두암",35,7,416384,"09","female"
2,"식도암",35,1,416384,"09","female"
3,"위암",35,61,416384,"09","female"
4,"결장암",35,22,416384,"09","female"
5,"직장암",35,15,416384,"09","female"
6,"간암",35,1,416384,"09","female"
7,"담낭암",35,3,416384,"09","female"
8,"췌장암",35,2,416384,"09","female"
9,"기관지암, 폐암",35,12,416384,"09","female"
10,"비강암, 후두암, 나머지암",35,3,416384,"09","female"
11,"뼈암",35,0,416384,"09","female"
12,"결합조직암",35,4,416384,"09","female"
13,"악성흑색종",35,7,416384,"09","female"
14,"비흑색종피부암(기저세포암)",35,8,416384,"09","female"
15,"비흑색종피부암(편평세포암)",35,8,416384,"09","female"
16,"유방암(여성)",35,197,416384,"09","female"
17,"유방암(남성)",35,0,416384,"09","female"
18,"난소암",35,31,416384,"09","female"
19,"난소암 외 여성생식기암",35,141,416384,"09","female"
20,"남성생식기암",35,0,416384,"09","female"
21,"방광암",35,6,416384,"09","female"
22,"신장암, 나머지 비뇨기계암",35,4,416384,"09","female"
23,"안암",35,0,416384,"09","female"
24,"뇌암, 신경계암",35,3,416384,"09","female"
25,"갑상선암",35,53,416384,"09","female"
26,"나머지 내분비선암",35,0,416384,"09","female"
27,"나머지암, 불분명한 암",35,6,416384,"09","female"
28,"림프종, 다발성골수종",35,14,416384,"09","female"
29,"백혈병(CLL 제외)",35,10,416384,"09","female"
30,"급성림프구성백혈병",35,0,416384,"09","female"
31,"급성골수성백혈병",35,4,416384,"09","female"
32,"만성골수성백혈병",35,3,416384,"09","female"
1,"구강암, 인두암",40,17,440764,"09","female"
2,"식도암",40,2,440764,"09","female"
3,"위암",40,96,440764,"09","female"
4,"결장암",40,44,440764,"09","female"
5,"직장암",40,35,440764,"09","female"
6,"간암",40,8,440764,"09","female"
7,"담낭암",40,12,440764,"09","female"
8,"췌장암",40,8,440764,"09","female"
9,"기관지암, 폐암",40,26,440764,"09","female"
10,"비강암, 후두암, 나머지암",40,2,440764,"09","female"
11,"뼈암",40,0,440764,"09","female"
12,"결합조직암",40,2,440764,"09","female"
13,"악성흑색종",40,6,440764,"09","female"
14,"비흑색종피부암(기저세포암)",40,7,440764,"09","female"
15,"비흑색종피부암(편평세포암)",40,7,440764,"09","female"
16,"유방암(여성)",40,374,440764,"09","female"
17,"유방암(남성)",40,0,440764,"09","female"
18,"난소암",40,44,440764,"09","female"
19,"난소암 외 여성생식기암",40,157,440764,"09","female"
20,"남성생식기암",40,0,440764,"09","female"
21,"방광암",40,7,440764,"09","female"
22,"신장암, 나머지 비뇨기계암",40,10,440764,"09","female"
23,"안암",40,0,440764,"09","female"
24,"뇌암, 신경계암",40,4,440764,"09","female"
25,"갑상선암",40,67,440764,"09","female"
26,"나머지 내분비선암",40,2,440764,"09","female"
27,"나머지암, 불분명한 암",40,7,440764,"09","female"
28,"림프종, 다발성골수종",40,24,440764,"09","female"
29,"백혈병(CLL 제외)",40,15,440764,"09","female"
30,"급성림프구성백혈병",40,0,440764,"09","female"
31,"급성골수성백혈병",40,8,440764,"09","female"
32,"만성골수성백혈병",40,1,440764,"09","female"
1,"구강암, 인두암",45,18,510089,"09","female"
2,"식도암",45,11,510089,"09","female"
3,"위암",45,192,510089,"09","female"
4,"결장암",45,104,510089,"09","female"
5,"직장암",45,69,510089,"09","female"
6,"간암",45,21,510089,"09","female"
7,"담낭암",45,16,510089,"09","female"
8,"췌장암",45,21,510089,"09","female"
9,"기관지암, 폐암",45,69,510089,"09","female"
10,"비강암, 후두암, 나머지암",45,7,510089,"09","female"
11,"뼈암",45,2,510089,"09","female"
12,"결합조직암",45,9,510089,"09","female"
13,"악성흑색종",45,4,510089,"09","female"
14,"비흑색종피부암(기저세포암)",45,25,510089,"09","female"
15,"비흑색종피부암(편평세포암)",45,25,510089,"09","female"
16,"유방암(여성)",45,669,510089,"09","female"
17,"유방암(남성)",45,0,510089,"09","female"
18,"난소암",45,91,510089,"09","female"
19,"난소암 외 여성생식기암",45,232,510089,"09","female"
20,"남성생식기암",45,0,510089,"09","female"
21,"방광암",45,5,510089,"09","female"
22,"신장암, 나머지 비뇨기계암",45,24,510089,"09","female"
23,"안암",45,1,510089,"09","female"
24,"뇌암, 신경계암",45,9,510089,"09","female"
25,"갑상선암",45,106,510089,"09","female"
26,"나머지 내분비선암",45,3,510089,"09","female"
27,"나머지암, 불분명한 암",45,15,510089,"09","female"
28,"림프종, 다발성골수종",45,44,510089,"09","female"
29,"백혈병(CLL 제외)",45,27,510089,"09","female"
30,"급성림프구성백혈병",45,3,510089,"09","female"
31,"급성골수성백혈병",45,13,510089,"09","female"
32,"만성골수성백혈병",45,0,510089,"09","female"
1,"구강암, 인두암",50,26,523237,"09","female"
2,"식도암",50,23,523237,"09","female"
3,"위암",50,258,523237,"09","female"
4,"결장암",50,184,523237,"09","female"
5,"직장암",50,123,523237,"09","female"
6,"간암",50,43,523237,"09","female"
7,"담낭암",50,26,523237,"09","female"
8,"췌장암",50,34,523237,"09","female"
9,"기관지암, 폐암",50,136,523237,"09","female"
10,"비강암, 후두암, 나머지암",50,9,523237,"09","female"
11,"뼈암",50,1,523237,"09","female"
12,"결합조직암",50,10,523237,"09","female"
13,"악성흑색종",50,5,523237,"09","female"
14,"비흑색종피부암(기저세포암)",50,23,523237,"09","female"
15,"비흑색종피부암(편평세포암)",50,23,523237,"09","female"
16,"유방암(여성)",50,602,523237,"09","female"
17,"유방암(남성)",50,0,523237,"09","female"
18,"난소암",50,104,523237,"09","female"
19,"난소암 외 여성생식기암",50,286,523237,"09","female"
20,"남성생식기암",50,0,523237,"09","female"
21,"방광암",50,14,523237,"09","female"
22,"신장암, 나머지 비뇨기계암",50,19,523237,"09","female"
23,"안암",50,0,523237,"09","female"
24,"뇌암, 신경계암",50,11,523237,"09","female"
25,"갑상선암",50,123,523237,"09","female"
26,"나머지 내분비선암",50,2,523237,"09","female"
27,"나머지암, 불분명한 암",50,35,523237,"09","female"
28,"림프종, 다발성골수종",50,59,523237,"09","female"
29,"백혈병(CLL 제외)",50,35,523237,"09","female"
30,"급성림프구성백혈병",50,5,523237,"09","female"
31,"급성골수성백혈병",50,8,523237,"09","female"
32,"만성골수성백혈병",50,2,523237,"09","female"
1,"구강암, 인두암",55,31,427347,"09","female"
2,"식도암",55,15,427347,"09","female"
3,"위암",55,247,427347,"09","female"
4,"결장암",55,219,427347,"09","female"
5,"직장암",55,130,427347,"09","female"
6,"간암",55,96,427347,"09","female"
7,"담낭암",55,54,427347,"09","female"
8,"췌장암",55,60,427347,"09","female"
9,"기관지암, 폐암",55,145,427347,"09","female"
10,"비강암, 후두암, 나머지암",55,13,427347,"09","female"
11,"뼈암",55,3,427347,"09","female"
12,"결합조직암",55,3,427347,"09","female"
13,"악성흑색종",55,5,427347,"09","female"
14,"비흑색종피부암(기저세포암)",55,32,427347,"09","female"
15,"비흑색종피부암(편평세포암)",55,32,427347,"09","female"
16,"유방암(여성)",55,475,427347,"09","female"
17,"유방암(남성)",55,0,427347,"09","female"
18,"난소암",55,83,427347,"09","female"
19,"난소암 외 여성생식기암",55,213,427347,"09","female"
20,"남성생식기암",55,0,427347,"09","female"
21,"방광암",55,29,427347,"09","female"
22,"신장암, 나머지 비뇨기계암",55,25,427347,"09","female"
23,"안암",55,0,427347,"09","female"
24,"뇌암, 신경계암",55,14,427347,"09","female"
25,"갑상선암",55,111,427347,"09","female"
26,"나머지 내분비선암",55,0,427347,"09","female"
27,"나머지암, 불분명한 암",55,32,427347,"09","female"
28,"림프종, 다발성골수종",55,78,427347,"09","female"
29,"백혈병(CLL 제외)",55,43,427347,"09","female"
30,"급성림프구성백혈병",55,4,427347,"09","female"
31,"급성골수성백혈병",55,16,427347,"09","female"
32,"만성골수성백혈병",55,5,427347,"09","female"
1,"구강암, 인두암",60,33,404253,"09","female"
2,"식도암",60,21,404253,"09","female"
3,"위암",60,332,404253,"09","female"
4,"결장암",60,282,404253,"09","female"
5,"직장암",60,160,404253,"09","female"
6,"간암",60,165,404253,"09","female"
7,"담낭암",60,71,404253,"09","female"
8,"췌장암",60,74,404253,"09","female"
9,"기관지암, 폐암",60,221,404253,"09","female"
10,"비강암, 후두암, 나머지암",60,16,404253,"09","female"
11,"뼈암",60,2,404253,"09","female"
12,"결합조직암",60,7,404253,"09","female"
13,"악성흑색종",60,4,404253,"09","female"
14,"비흑색종피부암(기저세포암)",60,44,404253,"09","female"
15,"비흑색종피부암(편평세포암)",60,44,404253,"09","female"
16,"유방암(여성)",60,474,404253,"09","female"
17,"유방암(남성)",60,0,404253,"09","female"
18,"난소암",60,78,404253,"09","female"
19,"난소암 외 여성생식기암",60,189,404253,"09","female"
20,"남성생식기암",60,0,404253,"09","female"
21,"방광암",60,33,404253,"09","female"
22,"신장암, 나머지 비뇨기계암",60,40,404253,"09","female"
23,"안암",60,0,404253,"09","female"
24,"뇌암, 신경계암",60,19,404253,"09","female"
25,"갑상선암",60,86,404253,"09","female"
26,"나머지 내분비선암",60,3,404253,"09","female"
27,"나머지암, 불분명한 암",60,45,404253,"09","female"
28,"림프종, 다발성골수종",60,90,404253,"09","female"
29,"백혈병(CLL 제외)",60,54,404253,"09","female"
30,"급성림프구성백혈병",60,7,404253,"09","female"
31,"급성골수성백혈병",60,12,404253,"09","female"
32,"만성골수성백혈병",60,2,404253,"09","female"
1,"구강암, 인두암",65,44,392351,"09","female"
2,"식도암",65,29,392351,"09","female"
3,"위암",65,469,392351,"09","female"
4,"결장암",65,396,392351,"09","female"
5,"직장암",65,226,392351,"09","female"
6,"간암",65,274,392351,"09","female"
7,"담낭암",65,114,392351,"09","female"
8,"췌장암",65,106,392351,"09","female"
9,"기관지암, 폐암",65,298,392351,"09","female"
10,"비강암, 후두암, 나머지암",65,26,392351,"09","female"
11,"뼈암",65,3,392351,"09","female"
12,"결합조직암",65,12,392351,"09","female"
13,"악성흑색종",65,8,392351,"09","female"
14,"비흑색종피부암(기저세포암)",65,65,392351,"09","female"
15,"비흑색종피부암(편평세포암)",65,65,392351,"09","female"
16,"유방암(여성)",65,420,392351,"09","female"
17,"유방암(남성)",65,0,392351,"09","female"
18,"난소암",65,72,392351,"09","female"
19,"난소암 외 여성생식기암",65,212,392351,"09","female"
20,"남성생식기암",65,0,392351,"09","female"
21,"방광암",65,53,392351,"09","female"
22,"신장암, 나머지 비뇨기계암",65,69,392351,"09","female"
23,"안암",65,0,392351,"09","female"
24,"뇌암, 신경계암",65,14,392351,"09","female"
25,"갑상선암",65,92,392351,"09","female"
26,"나머지 내분비선암",65,1,392351,"09","female"
27,"나머지암, 불분명한 암",65,61,392351,"09","female"
28,"림프종, 다발성골수종",65,119,392351,"09","female"
29,"백혈병(CLL 제외)",65,59,392351,"09","female"
30,"급성림프구성백혈병",65,10,392351,"09","female"
31,"급성골수성백혈병",65,18,392351,"09","female"
32,"만성골수성백혈병",65,4,392351,"09","female"
1,"구강암, 인두암",70,43,350065,"09","female"
2,"식도암",70,45,350065,"09","female"
3,"위암",70,575,350065,"09","female"
4,"결장암",70,507,350065,"09","female"
5,"직장암",70,208,350065,"09","female"
6,"간암",70,344,350065,"09","female"
7,"담낭암",70,161,350065,"09","female"
8,"췌장암",70,135,350065,"09","female"
9,"기관지암, 폐암",70,396,350065,"09","female"
10,"비강암, 후두암, 나머지암",70,17,350065,"09","female"
11,"뼈암",70,1,350065,"09","female"
12,"결합조직암",70,14,350065,"09","female"
13,"악성흑색종",70,1,350065,"09","female"
14,"비흑색종피부암(기저세포암)",70,82,350065,"09","female"
15,"비흑색종피부암(편평세포암)",70,82,350065,"09","female"
16,"유방암(여성)",70,360,350065,"09","female"
17,"유방암(남성)",70,0,350065,"09","female"
18,"난소암",70,64,350065,"09","female"
19,"난소암 외 여성생식기암",70,158,350065,"09","female"
20,"남성생식기암",70,0,350065,"09","female"
21,"방광암",70,80,350065,"09","female"
22,"신장암, 나머지 비뇨기계암",70,64,350065,"09","female"
23,"안암",70,2,350065,"09","female"
24,"뇌암, 신경계암",70,21,350065,"09","female"
25,"갑상선암",70,91,350065,"09","female"
26,"나머지 내분비선암",70,1,350065,"09","female"
27,"나머지암, 불분명한 암",70,75,350065,"09","female"
28,"림프종, 다발성골수종",70,123,350065,"09","female"
29,"백혈병(CLL 제외)",70,93,350065,"09","female"
30,"급성림프구성백혈병",70,9,350065,"09","female"
31,"급성골수성백혈병",70,24,350065,"09","female"
32,"만성골수성백혈병",70,8,350065,"09","female"
1,"구강암, 인두암",75,45,279980,"09","female"
2,"식도암",75,26,279980,"09","female"
3,"위암",75,663,279980,"09","female"
4,"결장암",75,480,279980,"09","female"
5,"직장암",75,209,279980,"09","female"
6,"간암",75,251,279980,"09","female"
7,"담낭암",75,219,279980,"09","female"
8,"췌장암",75,170,279980,"09","female"
9,"기관지암, 폐암",75,417,279980,"09","female"
10,"비강암, 후두암, 나머지암",75,18,279980,"09","female"
11,"뼈암",75,1,279980,"09","female"
12,"결합조직암",75,7,279980,"09","female"
13,"악성흑색종",75,9,279980,"09","female"
14,"비흑색종피부암(기저세포암)",75,139,279980,"09","female"
15,"비흑색종피부암(편평세포암)",75,139,279980,"09","female"
16,"유방암(여성)",75,254,279980,"09","female"
17,"유방암(남성)",75,0,279980,"09","female"
18,"난소암",75,52,279980,"09","female"
19,"난소암 외 여성생식기암",75,142,279980,"09","female"
20,"남성생식기암",75,0,279980,"09","female"
21,"방광암",75,99,279980,"09","female"
22,"신장암, 나머지 비뇨기계암",75,84,279980,"09","female"
23,"안암",75,0,279980,"09","female"
24,"뇌암, 신경계암",75,11,279980,"09","female"
25,"갑상선암",75,64,279980,"09","female"
26,"나머지 내분비선암",75,2,279980,"09","female"
27,"나머지암, 불분명한 암",75,78,279980,"09","female"
28,"림프종, 다발성골수종",75,128,279980,"09","female"
29,"백혈병(CLL 제외)",75,79,279980,"09","female"
30,"급성림프구성백혈병",75,4,279980,"09","female"
31,"급성골수성백혈병",75,28,279980,"09","female"
32,"만성골수성백혈병",75,5,279980,"09","female"
1,"구강암, 인두암",80,34,189191,"09","female"
2,"식도암",80,25,189191,"09","female"
3,"위암",80,491,189191,"09","female"
4,"결장암",80,411,189191,"09","female"
5,"직장암",80,157,189191,"09","female"
6,"간암",80,181,189191,"09","female"
7,"담낭암",80,202,189191,"09","female"
8,"췌장암",80,164,189191,"09","female"
9,"기관지암, 폐암",80,303,189191,"09","female"
10,"비강암, 후두암, 나머지암",80,8,189191,"09","female"
11,"뼈암",80,3,189191,"09","female"
12,"결합조직암",80,4,189191,"09","female"
13,"악성흑색종",80,5,189191,"09","female"
14,"비흑색종피부암(기저세포암)",80,139,189191,"09","female"
15,"비흑색종피부암(편평세포암)",80,139,189191,"09","female"
16,"유방암(여성)",80,172,189191,"09","female"
17,"유방암(남성)",80,0,189191,"09","female"
18,"난소암",80,42,189191,"09","female"
19,"난소암 외 여성생식기암",80,114,189191,"09","female"
20,"남성생식기암",80,0,189191,"09","female"
21,"방광암",80,79,189191,"09","female"
22,"신장암, 나머지 비뇨기계암",80,55,189191,"09","female"
23,"안암",80,1,189191,"09","female"
24,"뇌암, 신경계암",80,6,189191,"09","female"
25,"갑상선암",80,37,189191,"09","female"
26,"나머지 내분비선암",80,0,189191,"09","female"
27,"나머지암, 불분명한 암",80,90,189191,"09","female"
28,"림프종, 다발성골수종",80,108,189191,"09","female"
29,"백혈병(CLL 제외)",80,50,189191,"09","female"
30,"급성림프구성백혈병",80,1,189191,"09","female"
31,"급성골수성백혈병",80,13,189191,"09","female"
32,"만성골수성백혈병",80,6,189191,"09","female"
1,"구강암, 인두암",85,34,177406,"09","female"
2,"식도암",85,30,177406,"09","female"
3,"위암",85,530,177406,"09","female"
4,"결장암",85,398,177406,"09","female"
5,"직장암",85,149,177406,"09","female"
